Jersey City WA D26,Total,699,399,57.08,335,52,,1,1,1,,,,2
Jersey City WA D27,Total,528,299,56.63,249,37,,5,1,,,,,1
Jersey City WA D28,Total,690,411,59.57,325,71,,4,2,,,,,6
Jersey City WA D29,Total,751,432,57.52,325,94,,6,3,,,,,
Jersey City WA D30,Total,498,320,64.26,193,118,1,1,2,,,,,1
Jersey City WA D31,Total,979,528,53.93,494,25,,1,2,1,1,,,2
Jersey City WA D32,Total,752,400,53.19,384,10,,,1,,,,1,
Jersey City WA D33,Total,662,452,68.28,434,9,,4,2,,,,,
Jersey City WA D34,Total,947,573,60.51,366,174,,6,13,,1,,,6
Jersey City Ward A,Total,24823,14530,58.53,11868,2274,15,109,72,7,10,2,7,45
Jersey City WB D1,Total,646,405,62.69,328,60,,4,5,,,,,3
Jersey City WB D2,Total,638,368,57.68,296,59,1,3,2,,,,,5
Jersey City WB D3,Total,511,259,50.68,197,47,2,6,3,,1,1,,1
Jersey City WB D4,Total,542,292,53.87,229,48,2,4,1,,,,,3
Jersey City WB D5,Total,707,335,47.38,254,60,,13,4,,,,,
Jersey City WB D6,Total,681,370,54.33,280,67,2,12,5,,,,,
Jersey City WB D7,Total,645,369,57.21,240,108,1,7,4,,,1,,3
Jersey City WB D8,Total,917,523,57.03,452,65,1,3,,,,,,
Jersey City WB D9,Total,820,457,55.73,384,54,2,4,5,1,1,,,1
Jersey City WB D10,Total,534,270,50.56,224,31,,5,2,,,,5,1
"",President and Vice President,,,,,,,,,
"",De La Fuente/Steinberg,,,,,,,,,
"",Castle/Bradley,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,
"",Johnson/Weld,,,,,,,,,
Jersey City WB D11,Total 990 523 52.83 470,42,,7,2,,,,,
Jersey City WB D12,Stein/BToatraalka 1134 653 57.58 567,71,,6,2,2,,,,1
Jersey City WB D13,Total 1013 541 53.41 471,53,,5,,,1,,,3
Jersey City WB D14,Total 586 312 53.24 281,22,1,3,1,,,,,1
Jersey City WB D15,La Riva/PTuortyaelar 15 8 53.33 7,1,,,,,,,,
Jersey City WB D16,Total 524 322 61.45 276,35,1,4,2,,1,,,2
Jersey City WB D17,TrumpT/Poetanlce 647 362 55.95 324,29,,8,,,,,,
Jersey City WB D18,Total 563 331 58.79 266,47,5,5,,1,,,,5
Jersey City WB D19,Total 595 347 58.32 306,28,,7,4,,,,,1
"",Clinton/Kaine,,,,,,,,,
Jersey City WB D20,Total 466 294 63.09 220,59,1,9,1,,,,,1
Jersey City WB D21,Total 442 256 57.92 210,34,,3,3,,,,1,2
Jersey City WB D22,Total 424 277 65.33 225,38,,7,3,,,,1,2
"",Turnout (%),,,,,,,,,
Jersey City WB D23,Total 573 314 54.80 236,69,,2,1,1,,,,1
Jersey City WB D24,Total 373 215 57.64 179,31,,1,,,,,,3
Jersey City WB D25,Total 785 427 54.39 380,36,1,6,,,,,,
Jersey City WB D26,Ballots CastTotal 293 189 64.51 168,17,,2,,,,,,
Jersey City WB D27,Total 550 270 49.09 201,56,,6,4,1,1,,,
Jersey City WB D28,Total 798 463 58.02 374,69,2,8,4,1,1,,,
Jersey City WB D29,RegTisotetarled 722 379 52.49 295,70,,8,,,1,,1,2
Jersey City WB D30,Total 505 264 52.28 197,59,,5,,,,,,2
Jersey City WB D31,Total 482 263 54.56 193,61,2,3,,,,,,2
Jersey City WB D32,Total 598 308 51.51 236,63,,4,1,,,,,1
Jersey City WB D33,Total 938 477 50.85 372,84,,7,5,,1,1,,1
Jersey City Ward B,Total 20657 11443 55.40 9338,1673,24,177,64,7,8,3,8,47
Jersey City WC D1,Total 766 453 59.14 367,74,2,4,2,1,,,,
Jersey City WC D2,Total 514 281 54.67 194,72,2,2,4,,,,,2
Jersey City WC D3,Total 578 330 57.09 251,67,1,4,2,,,,,
Jersey City WC D4,Total 399 219 54.89 182,28,,4,,,,,,4
Jersey City WC D5,Total 459 275 59.91 229,35,1,2,3,,,,,
Jersey City WC D6,Total 581 256 44.06 207,41,,7,1,,,,,
Jersey City WC D7,Total 411 198 48.18 157,33,,6,,,,,,1
Jersey City WC D8,Total 528 281 53.22 229,42,,1,3,,,,1,2
Jersey City WC D9,Total 886 467 52.71 383,57,,10,6,,1,,1,3
Jersey City WC D10,Total 1317 658 49.96 530,106,,9,4,,,,,3
Jersey City WC D11,Total 495 256 51.72 195,49,1,9,,,,,,
Jersey City WC D12,Total 506 256 50.59 197,50,,5,2,,,,,
Jersey City WC D13,Total 598 323 54.01 235,72,,7,2,1,,,2,3
Jersey City WC D14,Total 831 483 58.12 374,90,,7,8,,,,,3
Jersey City WC D15,Total 582 316 54.30 245,62,,6,1,,,,,
Jersey City WC D16,Total 624 346 55.45 265,62,,7,5,,2,,,1
Jersey City WC D17,Total 531 290 54.61 222,50,3,3,5,,,1,,3
Jersey City WC D18,Total 888 503 56.64 401,71,1,9,9,,,,1,4
Jersey City WC D19,Total 540 290 53.70 211,63,,5,4,1,,,,3
Jersey City WC D20,Total 667 364 54.57 282,67,,3,4,1,,1,1,2
Jersey City WC D21,Total 367 175 47.68 114,58,,2,,,,,,
Jersey City WC D22,Total 506 299 59.09 205,82,,5,3,2,,,1,
"",Castle/Bradley,,,,,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,,,,,
"",Johnson/Weld,,,,,,,,,,,,,
Jersey City WB D11,Total,990,523,52.83,470,42,,7,2,,,,,
Jersey City WB D12,Stein/BToatraalka,1134,653,57.58,567,71,,6,2,2,,,,1
Jersey City WB D13,Total,1013,541,53.41,471,53,,5,,,1,,,3
Jersey City WB D14,Total,586,312,53.24,281,22,1,3,1,,,,,1
Jersey City WB D15,La Riva/PTuortyaelar,15,8,53.33,7,1,,,,,,,,
Jersey City WB D16,Total,524,322,61.45,276,35,1,4,2,,1,,,2
Jersey City WB D17,TrumpT/Poetanlce,647,362,55.95,324,29,,8,,,,,,
Jersey City WB D18,Total,563,331,58.79,266,47,5,5,,1,,,,5
Jersey City WB D19,Total,595,347,58.32,306,28,,7,4,,,,,1
"",Clinton/Kaine,,,,,,,,,,,,,
Jersey City WB D20,Total,466,294,63.09,220,59,1,9,1,,,,,1
Jersey City WB D21,Total,442,256,57.92,210,34,,3,3,,,,1,2
Jersey City WB D22,Total,424,277,65.33,225,38,,7,3,,,,1,2
"",Turnout (%),,,,,,,,,,,,,
Jersey City WB D23,Total,573,314,54.80,236,69,,2,1,1,,,,1
Jersey City WB D24,Total,373,215,57.64,179,31,,1,,,,,,3
Jersey City WB D25,Total,785,427,54.39,380,36,1,6,,,,,,
Jersey City WB D26,Ballots CastTotal,293,189,64.51,168,17,,2,,,,,,
Jersey City WB D27,Total,550,270,49.09,201,56,,6,4,1,1,,,
Jersey City WB D28,Total,798,463,58.02,374,69,2,8,4,1,1,,,
Jersey City WB D29,RegTisotetarled,722,379,52.49,295,70,,8,,,1,,1,2
Jersey City WB D30,Total,505,264,52.28,197,59,,5,,,,,,2
Jersey City WB D31,Total,482,263,54.56,193,61,2,3,,,,,,2
Jersey City WB D32,Total,598,308,51.51,236,63,,4,1,,,,,1
Jersey City WB D33,Total,938,477,50.85,372,84,,7,5,,1,1,,1
Jersey City Ward B,Total,20657,11443,55.40,9338,1673,24,177,64,7,8,3,8,47
Jersey City WC D1,Total,766,453,59.14,367,74,2,4,2,1,,,,
Jersey City WC D2,Total,514,281,54.67,194,72,2,2,4,,,,,2
Jersey City WC D3,Total,578,330,57.09,251,67,1,4,2,,,,,
Jersey City WC D4,Total,399,219,54.89,182,28,,4,,,,,,4
Jersey City WC D5,Total,459,275,59.91,229,35,1,2,3,,,,,
Jersey City WC D6,Total,581,256,44.06,207,41,,7,1,,,,,
Jersey City WC D7,Total,411,198,48.18,157,33,,6,,,,,,1
Jersey City WC D8,Total,528,281,53.22,229,42,,1,3,,,,1,2
Jersey City WC D9,Total,886,467,52.71,383,57,,10,6,,1,,1,3
Jersey City WC D10,Total,1317,658,49.96,530,106,,9,4,,,,,3
Jersey City WC D11,Total,495,256,51.72,195,49,1,9,,,,,,
Jersey City WC D12,Total,506,256,50.59,197,50,,5,2,,,,,
Jersey City WC D13,Total,598,323,54.01,235,72,,7,2,1,,,2,3
Jersey City WC D14,Total,831,483,58.12,374,90,,7,8,,,,,3
Jersey City WC D15,Total,582,316,54.30,245,62,,6,1,,,,,
Jersey City WC D16,Total,624,346,55.45,265,62,,7,5,,2,,,1
Jersey City WC D17,Total,531,290,54.61,222,50,3,3,5,,,1,,3
Jersey City WC D18,Total,888,503,56.64,401,71,1,9,9,,,,1,4
Jersey City WC D19,Total,540,290,53.70,211,63,,5,4,1,,,,3
Jersey City WC D20,Total,667,364,54.57,282,67,,3,4,1,,1,1,2
Jersey City WC D21,Total,367,175,47.68,114,58,,2,,,,,,
Jersey City WC D22,Total,506,299,59.09,205,82,,5,3,2,,,1,
"",President and Vice President,,,,,,,,,
"",De La Fuente/Steinberg,,,,,,,,,
"",Castle/Bradley,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,
"",Johnson/Weld,,,,,,,,,
Jersey City WC D23,Total 933 528 56.59 337,176,1,1,1,,,1,,2
Jersey City WC D24,Stein/BToatraalka 626 372 59.42 279,80,,6,3,,,,,1
Jersey City WC D25,Total 815 465 57.06 352,83,1,10,12,,1,,,1
Jersey City WC D26,Total 574 312 54.36 249,51,,2,5,,1,,,
Jersey City WC D27,La Riva/PTuortyaelar 753 413 54.85 348,59,1,,,,,,,
Jersey City WC D28,Total 1033 571 55.28 440,113,,8,3,,,,,
Jersey City WC D29,TrumpT/Poetanlce 55 34 61.82 19,11,,2,1,,,,,
Jersey City WC D30,Total 564 338 59.93 279,42,1,9,4,,1,,,2
Jersey City WC D31,Total 522 326 62.45 236,79,,2,6,1,,,,1
"",Clinton/Kaine,,,,,,,,,
Jersey City Ward C,Total 19449 10678 54.90 8214,2025,15,157,103,7,6,3,7,41
Jersey City WD D1,TurnoTuott a(%l ) 452 260 57.52 199,51,,3,1,,1,,1,1
Jersey City WD D2,Total 487 301 61.81 223,62,,6,4,,,,1,1
Jersey City WD D3,Total 608 362 59.54 296,50,,4,5,1,,1,1,2
Jersey City WD D4,BalloTtso Ctaalst 939 510 54.31 404,70,,8,13,2,,1,1,5
Jersey City WD D5,Total 723 413 57.12 320,64,,10,7,,,,1,6
Jersey City WD D6,Total 544 335 61.58 266,56,,5,7,,,,,
Jersey City WD D7,RegTisotetarled 704 413 58.66 329,61,1,6,11,,3,,,2
Jersey City WD D8,Total 699 411 58.80 326,64,1,10,7,,,,,1
Jersey City WD D9,Total 692 423 61.13 312,88,1,8,6,,,,,3
Jersey City WD D10,Total 691 428 61.94 346,66,,6,2,,4,,,1
Jersey City WD D11,Total 587 335 57.07 266,54,1,4,6,,1,,,
Jersey City WD D12,Total 661 405 61.27 296,91,,8,4,,2,,,2
Jersey City WD D13,Total 1076 617 57.34 470,128,2,5,5,1,1,,,2
Jersey City WD D14,Total 525 428 81.52 320,89,1,14,2,,,,1,1
Jersey City WD D15,Total 700 314 44.86 233,67,,5,3,2,,,1,2
Jersey City WD D16,Total 562 335 59.61 259,61,,6,4,,,,,1
Jersey City WD D17,Total 654 362 55.35 268,78,2,5,2,,2,1,,1
Jersey City WD D18,Total 573 321 56.02 248,53,,6,4,1,1,,,3
Jersey City WD D19,Total 559 341 61.00 252,79,,,4,,,,,1
Jersey City WD D20,Total 830 483 58.19 378,80,2,10,4,2,,,1,4
Jersey City WD D21,Total 606 361 59.57 270,75,,8,2,,,,,3
Jersey City WD D22,Total 879 498 56.66 364,120,2,5,1,,,,,3
Jersey City WD D23,Total 625 353 56.48 249,88,1,5,3,1,1,,,3
Jersey City WD D24,Total 490 262 53.47 199,58,,1,2,,,,,
Jersey City WD D25,Total 813 455 55.97 336,110,,4,2,,,,,2
Jersey City WD D26,Total 633 350 55.29 266,69,,7,3,,,,,1
Jersey City WD D27,Total 886 505 57.00 365,120,,14,1,1,1,,,1
Jersey City WD D28,Total 486 292 60.08 205,72,,1,2,2,5,,,1
Jersey City WD D29,Total 740 443 59.86 358,68,3,1,3,,,,,2
Jersey City Ward D,Total 19424 11316 58.26 8623,2192,17,175,120,13,22,3,8,55
Jersey City WE D1,Total 1088 761 69.94 525,202,1,10,11,,,1,,7
Jersey City WE D2,Total 1065 627 58.87 510,88,,2,15,,,1,,6
Jersey City WE D3,Total 1254 769 61.32 628,102,,14,17,1,,,,3
Jersey City WE D4,Total 1125 644 57.24 565,56,,7,10,,1,,,4
"",Castle/Bradley,,,,,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,,,,,
"",Johnson/Weld,,,,,,,,,,,,,
Jersey City WC D23,Total,933,528,56.59,337,176,1,1,1,,,1,,2
Jersey City WC D24,Stein/BToatraalka,626,372,59.42,279,80,,6,3,,,,,1
Jersey City WC D25,Total,815,465,57.06,352,83,1,10,12,,1,,,1
Jersey City WC D26,Total,574,312,54.36,249,51,,2,5,,1,,,
Jersey City WC D27,La Riva/PTuortyaelar,753,413,54.85,348,59,1,,,,,,,
Jersey City WC D28,Total,1033,571,55.28,440,113,,8,3,,,,,
Jersey City WC D29,TrumpT/Poetanlce,55,34,61.82,19,11,,2,1,,,,,
Jersey City WC D30,Total,564,338,59.93,279,42,1,9,4,,1,,,2
Jersey City WC D31,Total,522,326,62.45,236,79,,2,6,1,,,,1
"",Clinton/Kaine,,,,,,,,,,,,,
Jersey City Ward C,Total,19449,10678,54.90,8214,2025,15,157,103,7,6,3,7,41
Jersey City WD D1,TurnoTuott a(%l ),452,260,57.52,199,51,,3,1,,1,,1,1
Jersey City WD D2,Total,487,301,61.81,223,62,,6,4,,,,1,1
Jersey City WD D3,Total,608,362,59.54,296,50,,4,5,1,,1,1,2
Jersey City WD D4,BalloTtso Ctaalst,939,510,54.31,404,70,,8,13,2,,1,1,5
Jersey City WD D5,Total,723,413,57.12,320,64,,10,7,,,,1,6
Jersey City WD D6,Total,544,335,61.58,266,56,,5,7,,,,,
Jersey City WD D7,RegTisotetarled,704,413,58.66,329,61,1,6,11,,3,,,2
Jersey City WD D8,Total,699,411,58.80,326,64,1,10,7,,,,,1
Jersey City WD D9,Total,692,423,61.13,312,88,1,8,6,,,,,3
Jersey City WD D10,Total,691,428,61.94,346,66,,6,2,,4,,,1
Jersey City WD D11,Total,587,335,57.07,266,54,1,4,6,,1,,,
Jersey City WD D12,Total,661,405,61.27,296,91,,8,4,,2,,,2
Jersey City WD D13,Total,1076,617,57.34,470,128,2,5,5,1,1,,,2
Jersey City WD D14,Total,525,428,81.52,320,89,1,14,2,,,,1,1
Jersey City WD D15,Total,700,314,44.86,233,67,,5,3,2,,,1,2
Jersey City WD D16,Total,562,335,59.61,259,61,,6,4,,,,,1
Jersey City WD D17,Total,654,362,55.35,268,78,2,5,2,,2,1,,1
Jersey City WD D18,Total,573,321,56.02,248,53,,6,4,1,1,,,3
Jersey City WD D19,Total,559,341,61.00,252,79,,,4,,,,,1
Jersey City WD D20,Total,830,483,58.19,378,80,2,10,4,2,,,1,4
Jersey City WD D21,Total,606,361,59.57,270,75,,8,2,,,,,3
Jersey City WD D22,Total,879,498,56.66,364,120,2,5,1,,,,,3
Jersey City WD D23,Total,625,353,56.48,249,88,1,5,3,1,1,,,3
Jersey City WD D24,Total,490,262,53.47,199,58,,1,2,,,,,
Jersey City WD D25,Total,813,455,55.97,336,110,,4,2,,,,,2
Jersey City WD D26,Total,633,350,55.29,266,69,,7,3,,,,,1
Jersey City WD D27,Total,886,505,57.00,365,120,,14,1,1,1,,,1
Jersey City WD D28,Total,486,292,60.08,205,72,,1,2,2,5,,,1
Jersey City WD D29,Total,740,443,59.86,358,68,3,1,3,,,,,2
Jersey City Ward D,Total,19424,11316,58.26,8623,2192,17,175,120,13,22,3,8,55
Jersey City WE D1,Total,1088,761,69.94,525,202,1,10,11,,,1,,7
Jersey City WE D2,Total,1065,627,58.87,510,88,,2,15,,,1,,6
Jersey City WE D3,Total,1254,769,61.32,628,102,,14,17,1,,,,3
Jersey City WE D4,Total,1125,644,57.24,565,56,,7,10,,1,,,4
"",President and Vice President,,,,,,,,,
"",De La Fuente/Steinberg,,,,,,,,,
"",Castle/Bradley,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,
"",Johnson/Weld,,,,,,,,,
Jersey City WE D5,Total 667 365 54.72 318,32,,6,4,,,,2,3
Jersey City WE D6,Stein/BToatraalka 2360 1392 58.98 1177,143,1,18,42,,1,,,9
Jersey City WE D7,Total 1563 892 57.07 740,101,1,18,13,,2,1,,10
Jersey City WE D8,Total 1213 666 54.91 509,115,1,8,25,,,,,7
Jersey City WE D9,La Riva/PTuortyaelar 1919 1140 59.41 950,129,,11,38,,,,,8
Jersey City WE D10,Total 844 550 65.17 435,87,,9,13,,2,,,1
Jersey City WE D11,TrumpT/Poetanlce 869 555 63.87 460,57,,12,20,,1,,,2
Jersey City WE D12,Total 985 602 61.12 495,74,1,19,6,1,,,,4
Jersey City WE D13,Total 980 627 63.98 526,70,1,9,12,1,1,1,1,3
"",Clinton/Kaine,,,,,,,,,
Jersey City WE D14,Total 1005 629 62.59 524,74,,9,10,,,,2,6
Jersey City WE D15,Total 1170 565 48.29 426,111,,6,17,,,,1,2
Jersey City WE D16,Total 927 600 64.72 461,110,1,9,9,,1,,,3
"",Turnout (%),,,,,,,,,
Jersey City WE D17,Total 765 511 66.80 441,46,1,5,7,1,,,2,5
Jersey City WE D18,Total 969 638 65.84 550,61,1,5,8,1,1,,,7
Jersey City WE D19,Total 872 511 58.60 435,47,2,8,13,,,1,,
Jersey City WE D20,Ballots CastTotal 755 440 58.28 338,80,,6,13,,,,,1
Jersey City WE D21,Total 1640 960 58.54 740,161,1,6,29,,,,,9
Jersey City WE D22,Total 1371 755 55.07 579,142,1,7,13,,1,1,,5
Jersey City WE D23,RegTisotetarled 1045 484 46.32 367,82,,8,13,,,,,7
Jersey City Ward E,Total 26451 15683 59.29 12699,2170,13,212,358,5,11,6,8,112
Jersey City WF D1,Total 863 486 56.32 449,21,1,11,3,,,,,1
Jersey City WF D2,Total 750 407 54.27 387,10,,3,,1,,,1,
Jersey City WF D3,Total 700 402 57.43 387,11,1,2,,,,,,
Jersey City WF D4,Total 715 366 51.19 354,11,,1,,,,,,
Jersey City WF D5,Total 457 254 55.58 250,2,,,,,,,,
Jersey City WF D6,Total 1064 538 50.56 441,69,,6,9,,,,,5
Jersey City WF D7,Total 686 362 52.77 295,51,,9,2,,,,,1
Jersey City WF D8,Total 458 240 52.40 222,11,,3,,1,,,,
Jersey City WF D9,Total 961 461 47.97 421,26,1,3,2,,,,2,
Jersey City WF D10,Total 743 433 58.28 392,24,,5,2,2,1,,1,1
Jersey City WF D11,Total 739 429 58.05 384,20,,12,4,,1,,1,2
Jersey City WF D12,Total 800 418 52.25 394,12,,6,2,,,,,2
Jersey City WF D13,Total 939 506 53.89 467,19,,13,3,,,,,
Jersey City WF D14,Total 492 253 51.42 241,5,,2,1,,,,2,1
Jersey City WF D15,Total 1240 672 54.19 626,25,1,6,4,1,,,,1
Jersey City WF D16,Total 848 456 53.77 436,6,,5,4,,,,,3
Jersey City WF D17,Total 698 367 52.58 349,8,,5,1,,,,,1
Jersey City WF D18,Total 675 392 58.07 373,11,,4,,,,,,
Jersey City WF D19,Total 935 503 53.80 483,8,,3,2,1,,,,
Jersey City WF D20,Total 735 382 51.97 361,11,,3,,,,,,3
Jersey City WF D21,Total 878 476 54.21 449,19,1,1,,1,,,,
Jersey City WF D22,Total 575 315 54.78 293,13,1,,2,,,,,
Jersey City WF D23,Total 696 438 62.93 426,2,,4,1,,1,,,1
Jersey City WF D24,Total 980 521 53.16 499,5,2,8,,,,,,
Jersey City WF D25,Total 811 331 40.81 306,14,,4,,,1,,,1
Jersey City WF D26,Total 187 94 50.27 89,5,,,,,,,,
"",Castle/Bradley,,,,,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,,,,,
"",Johnson/Weld,,,,,,,,,,,,,
Jersey City WE D5,Total,667,365,54.72,318,32,,6,4,,,,2,3
Jersey City WE D6,Stein/BToatraalka,2360,1392,58.98,1177,143,1,18,42,,1,,,9
Jersey City WE D7,Total,1563,892,57.07,740,101,1,18,13,,2,1,,10
Jersey City WE D8,Total,1213,666,54.91,509,115,1,8,25,,,,,7
Jersey City WE D9,La Riva/PTuortyaelar,1919,1140,59.41,950,129,,11,38,,,,,8
Jersey City WE D10,Total,844,550,65.17,435,87,,9,13,,2,,,1
Jersey City WE D11,TrumpT/Poetanlce,869,555,63.87,460,57,,12,20,,1,,,2
Jersey City WE D12,Total,985,602,61.12,495,74,1,19,6,1,,,,4
Jersey City WE D13,Total,980,627,63.98,526,70,1,9,12,1,1,1,1,3
"",Clinton/Kaine,,,,,,,,,,,,,
Jersey City WE D14,Total,1005,629,62.59,524,74,,9,10,,,,2,6
Jersey City WE D15,Total,1170,565,48.29,426,111,,6,17,,,,1,2
Jersey City WE D16,Total,927,600,64.72,461,110,1,9,9,,1,,,3
"",Turnout (%),,,,,,,,,,,,,
Jersey City WE D17,Total,765,511,66.80,441,46,1,5,7,1,,,2,5
Jersey City WE D18,Total,969,638,65.84,550,61,1,5,8,1,1,,,7
Jersey City WE D19,Total,872,511,58.60,435,47,2,8,13,,,1,,
Jersey City WE D20,Ballots CastTotal,755,440,58.28,338,80,,6,13,,,,,1
Jersey City WE D21,Total,1640,960,58.54,740,161,1,6,29,,,,,9
Jersey City WE D22,Total,1371,755,55.07,579,142,1,7,13,,1,1,,5
Jersey City WE D23,RegTisotetarled,1045,484,46.32,367,82,,8,13,,,,,7
Jersey City Ward E,Total,26451,15683,59.29,12699,2170,13,212,358,5,11,6,8,112
Jersey City WF D1,Total,863,486,56.32,449,21,1,11,3,,,,,1
Jersey City WF D2,Total,750,407,54.27,387,10,,3,,1,,,1,
Jersey City WF D3,Total,700,402,57.43,387,11,1,2,,,,,,
Jersey City WF D4,Total,715,366,51.19,354,11,,1,,,,,,
Jersey City WF D5,Total,457,254,55.58,250,2,,,,,,,,
Jersey City WF D6,Total,1064,538,50.56,441,69,,6,9,,,,,5
Jersey City WF D7,Total,686,362,52.77,295,51,,9,2,,,,,1
Jersey City WF D8,Total,458,240,52.40,222,11,,3,,1,,,,
Jersey City WF D9,Total,961,461,47.97,421,26,1,3,2,,,,2,
Jersey City WF D10,Total,743,433,58.28,392,24,,5,2,2,1,,1,1
Jersey City WF D11,Total,739,429,58.05,384,20,,12,4,,1,,1,2
Jersey City WF D12,Total,800,418,52.25,394,12,,6,2,,,,,2
Jersey City WF D13,Total,939,506,53.89,467,19,,13,3,,,,,
Jersey City WF D14,Total,492,253,51.42,241,5,,2,1,,,,2,1
Jersey City WF D15,Total,1240,672,54.19,626,25,1,6,4,1,,,,1
Jersey City WF D16,Total,848,456,53.77,436,6,,5,4,,,,,3
Jersey City WF D17,Total,698,367,52.58,349,8,,5,1,,,,,1
Jersey City WF D18,Total,675,392,58.07,373,11,,4,,,,,,
Jersey City WF D19,Total,935,503,53.80,483,8,,3,2,1,,,,
Jersey City WF D20,Total,735,382,51.97,361,11,,3,,,,,,3
Jersey City WF D21,Total,878,476,54.21,449,19,1,1,,1,,,,
Jersey City WF D22,Total,575,315,54.78,293,13,1,,2,,,,,
Jersey City WF D23,Total,696,438,62.93,426,2,,4,1,,1,,,1
Jersey City WF D24,Total,980,521,53.16,499,5,2,8,,,,,,
Jersey City WF D25,Total,811,331,40.81,306,14,,4,,,1,,,1
Jersey City WF D26,Total,187,94,50.27,89,5,,,,,,,,
"",President and Vice President,,,,,,,,,
"",De La Fuente/Steinberg,,,,,,,,,
"",Castle/Bradley,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,
"",Johnson/Weld,,,,,,,,,
Jersey City WF D27,Total 796 491 61.68 453,24,,6,3,,1,,,
Jersey City WF D28,Stein/BToatraalka 1557 971 62.36 863,68,2,10,16,1,1,,,6
Jersey City WF D29,Total 1055 652 61.80 599,35,3,5,2,,,1,,
Jersey City WF D30,Total 1076 637 59.20 564,34,1,16,9,,3,,1,6
Jersey City WF D31,La Riva/PTuortyaelar 1314 710 54.03 624,57,2,9,7,2,1,1,1,5
Jersey City Ward F,TrumpT/Poetanlce 25423 13963 54.92 12877,637,16,165,79,10,10,2,9,40
Jersey City 8th Cong Mail-In,Total 0 2022 0.00 1666,237,1,24,44,,,,1,25
Jersey City 10th Cong Mail-In,ClintonT/Kotaailne 0 1224 0.00 892,208,1,9,7,,1,,1,11
Jersey City 8th Cong Prov,Total 0 1108 0.00 877,123,1,13,21,,,1,,12
Jersey City 10th Cong Prov,Total 0 1079 0.00 871,70,3,14,7,,2,,,9
"",Turnout (%),,,,,,,,,
Jersey City Mail & Prov,Total 0 5433 0.00 4306,638,6,60,79,,3,1,2,57
Jersey City Ward B (8th Cong),BalloTtso Ctaalst 0 0 0.00,,,,,,,,,
Mail-In,,,,,,,,,,
Jersey City Ward B (8th Cong),Total 0 0 0.00,,,,,,,,,
Prov,,,,,,,,,,
Jersey City Ward B (10th,RegTisotetarled 0 379 0.00 293,59,,6,1,,,,,5
Cong) Mail-In,,,,,,,,,,
Jersey City Ward B (10th,Total 0 767 0.00 328,37,1,7,2,,,,,2
Cong) Prov,,,,,,,,,,
Unassigned SubDistrict,Total 0 1146 0.00 621,96,1,13,3,,,,,7
Jersey City,Total 136227 84192 61.80 68546,11705,107,1068,878,49,70,20,49,404
Kearny W1 D1,Total 503 284 56.46 217,53,,4,5,1,2,,,
Kearny W1 D2,Total 550 312 56.73 226,74,,6,2,,,1,,
Kearny W1 D3,Total 421 252 59.86 175,70,,1,5,,,,1,
Kearny W1 D4,Total 517 298 57.64 193,92,,4,1,2,2,,,
Kearny W1 D5,Total 649 385 59.32 261,100,1,12,6,1,,,,2
Kearny W1 D6,Total 362 222 61.33 132,74,1,5,3,1,,1,,1
Kearny W1 D7,Total 536 328 61.19 242,68,2,5,2,,1,,,2
Kearny W1 D8,Total 633 360 56.87 253,88,2,6,3,,1,,1,2
Kearny Ward 1,Total 4171 2441 58.52 1699,619,6,43,27,5,6,2,2,7
Kearny W2 D1,Total 518 304 58.69 206,82,,6,3,1,,1,,1
Kearny W2 D2,Total 516 336 65.12 205,111,,4,9,,,,1,1
Kearny W2 D3,Total 700 449 64.14 268,152,,13,10,,,,1,2
Kearny W2 D4,Total 580 310 53.45 223,79,1,1,2,,,,1,1
Kearny W2 D5,Total 615 382 62.11 260,111,1,3,2,,,,,4
Kearny W2 D6,Total 581 323 55.59 225,81,1,9,3,2,,,,
Kearny Ward 2,Total 3510 2104 59.94 1387,616,3,36,29,3,,1,3,9
Kearny W3 D1,Total 597 439 73.53 247,172,,6,6,,3,,,3
Kearny W3 D2,Total 522 363 69.54 171,173,1,6,6,,1,,1,
"",Castle/Bradley,,,,,,,,,,,,,
"",Kennedy/Hart,,,,,,,,,,,,,
"",Johnson/Weld,,,,,,,,,,,,,
Jersey City WF D27,Total,796,491,61.68,453,24,,6,3,,1,,,
Jersey City WF D28,Stein/BToatraalka,1557,971,62.36,863,68,2,10,16,1,1,,,6
Jersey City WF D29,Total,1055,652,61.80,599,35,3,5,2,,,1,,
Jersey City WF D30,Total,1076,637,59.20,564,34,1,16,9,,3,,1,6
Jersey City WF D31,La Riva/PTuortyaelar,1314,710,54.03,624,57,2,9,7,2,1,1,1,5
Jersey City Ward F,TrumpT/Poetanlce,25423,13963,54.92,12877,637,16,165,79,10,10,2,9,40
Jersey City 8th Cong Mail-In,Total,0,2022,0.00,1666,237,1,24,44,,,,1,25
Jersey City 10th Cong Mail-In,ClintonT/Kotaailne,0,1224,0.00,892,208,1,9,7,,1,,1,11
Jersey City 8th Cong Prov,Total,0,1108,0.00,877,123,1,13,21,,,1,,12
